"","genotype","master_id","date","site","tag_id","project","attachment","geno_layout","array","frag_n","size_tle","lat","long","region","visit_1","1_month_date","n_old_dead_1","n_new_dead_1","n_missing_1","n_broken_1","per_partial_dead_old_1","per_partial_dead_new_1","snails1","disease1","bleach1","condition1","comments1","visit_12","12_month_date","n_old_dead_12","n_new_dead_12","n_missing_12","n_broken_12","per_partial_dead_old_12","per_partial_dead_new_12","snails12","disease12","bleach12","condition12","comments12","month","day","year","monitor_month_1","monitor_day_1","monitor_year_1","monitor_month_12","monitor_day_12","monitor_year_12","1_month_duration","12_month_duration","irma","alive1","propalive1","alive12","propalive12","total_n"
"633","20","43481-T-5-672-20",2019-01-16,"T-5","672","Restoration","nails/cable ties","grouped","3",5,"25-50",24.52282,-81.84457,"Key West",1,2019-02-28,0,0,1,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,2,0,"N","N","N",1,"base",1,16,2019,2,28,2019,1,29,2020,43,378,0,4,0.8,5,1,835
"634","20","43550-T-6-752-20",2019-03-26,"T-6","752","Restoration","nails/cable ties","grouped","1",5,"25-50",24.52282,-81.84502,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,1,0,0,0,20,0,"N","N","N",2,"0",3,26,2019,4,22,2019,3,12,2020,27,352,0,5,1,4,0.8,835
"635","20","43755-X-1-59-20",2019-10-17,"X-1","59","Restoration","nails/cable ties","grouped","6",5,"25-50",24.54123,-81.73116,"Key West",1,2019-11-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-29,0,0,0,0,10,0,"N","N","N",1,"0",10,17,2019,11,25,2019,9,29,2020,39,348,0,5,1,5,1,835
"636","20","43270-T-4-548-20",2018-06-19,"T-4","548","Restoration","nails/cable ties","grouped","5",5,"10-25",24.52282,-81.84532,"Key West",1,2018-08-09,0,5,0,0,0,0,"N","N","N",4,NA,12,2019-07-12,0,0,1,0,0,10,"Y","N","N",2,"0",6,19,2018,8,9,2018,7,12,2019,51,388,0,0,0,4,0.8,835
"637","20","43773-U-7-934-20",2019-11-04,"U-7","934","Restoration","nails/cable ties","grouped","9",5,"25-50",24.53061,-81.4407,"Lower Keys",1,2019-12-09,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-11-16,0,0,0,0,10,0,"N","N","N",1,"0",11,4,2019,12,9,2019,11,16,2020,35,378,0,5,1,5,1,835
"638","20","43549-S-6-793-20",2019-03-25,"S-6","793","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,0,0,0,5,"N","N","N",1,"(1) W/ 25% Base",12,2020-03-12,0,0,0,0,5,5,"Y","N","N",2,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,5,1,5,1,835
"639","20","43271-U-3-472-20",2018-06-20,"U-3","472","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-09,0,0,0,3,5,0,"N","N","N",1,"0",6,20,2018,7,25,2018,7,9,2019,35,384,0,5,1,5,1,835
"640","20","43748-Q-9-1199-20",2019-10-10,"Q-9","1199","Restoration","nails/cable ties","grouped","10",5,"25-50",24.6214,-81.51711,"Lower Keys",1,2019-11-13,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-08,0,0,0,0,0,0,"N","N","N",1,"0",10,10,2019,11,13,2019,9,8,2020,34,334,0,5,1,5,1,835
"641","20","43684-R-8-1033-20",2019-08-07,"R-8","1033","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,0,0,"N","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,5,1,5,1,835
"642","20","43748-Q-9-1192-20",2019-10-10,"Q-9","1192","Restoration","nails/cable ties","grouped","10",5,"25-50",24.6214,-81.51711,"Lower Keys",1,2019-11-13,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-08,0,0,0,0,0,0,"N","N","N",1,"0",10,10,2019,11,13,2019,9,8,2020,34,334,0,5,1,5,1,835
"643","20","43481-T-5-680-20",2019-01-16,"T-5","680","Restoration","nails/cable ties","grouped","3",5,"25-50",24.52282,-81.84457,"Key West",1,2019-02-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,0,0,"N","N","N",1,"0",1,16,2019,2,28,2019,1,29,2020,43,378,0,5,1,5,1,835
"644","20","43481-T-5-675-20",2019-01-16,"T-5","675","Restoration","nails/cable ties","grouped","3",5,"25-50",24.52282,-81.84457,"Key West",1,2019-02-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,2,0,"N","N","N",1,"base",1,16,2019,2,28,2019,1,29,2020,43,378,0,5,1,5,1,835
"645","20","43481-T-5-677-20",2019-01-16,"T-5","677","Restoration","nails/cable ties","grouped","3",5,"25-50",24.52282,-81.84457,"Key West",1,2019-02-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,1,0,0,0,"N","N","N",1,"0",1,16,2019,2,28,2019,1,29,2020,43,378,0,5,1,4,0.8,835
"646","20","43523-R-5-682-20",2019-02-27,"R-5","682","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,0,0,"N","N","N",1,"Big/Fused",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"647","20","43550-T-6-758-20",2019-03-26,"T-6","758","Restoration","nails/cable ties","grouped","1",5,"25-50",24.52282,-81.84502,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,0,0,"N","N","N",1,"0",3,26,2019,4,22,2019,3,12,2020,27,352,0,5,1,5,1,835
"648","20","42604-T-2-280-20",2016-08-22,"T-2","280","Restoration","nails/cable ties","mixed/grouped","8",5,"10-25",24.52293,-81.84386,"Key West",1,2016-09-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2017-05-15,0,0,0,0,0,0,"N","N","N",1,"0",8,22,2016,9,28,2016,5,15,2017,37,266,0,5,1,5,1,835
"649","20","43355-T-4A-544A-20",2018-09-12,"T-4A","544A","Restoration","nails/cable ties","grouped","5",5,"10-25",24.52282,-81.84532,"Key West",1,2018-10-24,0,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-12,0,0,0,0,0,0,"N","N","N",1,"0",9,12,2018,10,24,2018,7,12,2019,42,303,0,5,1,5,1,835
"650","20","43271-U-3-476-20",2018-06-20,"U-3","476","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,2,0,0,0,5,0,"N","N","Y",2,"PALE",12,2019-07-09,2,0,1,0,0,0,"N","N","N",1,"0",6,20,2018,7,25,2018,7,9,2019,35,384,0,3,0.6,2,0.4,835
"651","20","43782-Q-10-1276-20",2019-11-13,"Q-10","1276","Restoration","nails/cable ties","grouped","8",5,"25-50",24.6214,-81.52027,"Lower Keys",1,2019-12-09,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-11-16,0,0,0,0,20,0,"N","N","N",2,"0",11,13,2019,12,9,2019,11,16,2020,26,369,0,5,1,5,1,835
"652","20","43271-U-3-478-20",2018-06-20,"U-3","478","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,5,0,0,0,0,0,"N","N","N",4,NA,12,2019-07-09,0,0,5,0,0,0,"N","N","N",4,"NO DATA - PLOTS REPLACED 8/23/18",6,20,2018,7,25,2018,7,9,2019,35,384,0,0,0,0,0,835
"653","20","43748-Q-9-1197-20",2019-10-10,"Q-9","1197","Restoration","nails/cable ties","grouped","10",5,"25-50",24.6214,-81.51711,"Lower Keys",1,2019-11-13,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-08,0,0,0,0,0,0,"N","N","N",1,"0",10,10,2019,11,13,2019,9,8,2020,34,334,0,5,1,5,1,835
"654","20","43523-R-5-689-20",2019-02-27,"R-5","689","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,5,0,"N","N","N",1,"Big/Fused/Base Mortality",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"655","20","43523-R-5-690-20",2019-02-27,"R-5","690","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,3,0,0,0,15,0,"N","N","N",2,"Base Mortality",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,2,0.4,835
"656","20","43684-R-8-1031-20",2019-08-07,"R-8","1031","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,3,2,"Y","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,5,1,5,1,835
"657","20","43523-R-5-688-20",2019-02-27,"R-5","688","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,0,0,"N","N","N",1,"Big/Fused",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"658","20","43692-B-2-163-20",2019-08-15,"B-2","163","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,10,2,"Y","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"659","20","43595-M32-1-89-20",2019-05-10,"M32-1","89","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"660","20","43550-T-6-755-20",2019-03-26,"T-6","755","Restoration","nails/cable ties","grouped","1",5,"25-50",24.52282,-81.84502,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,1,0,20,0,"N","N","N",2,"0",3,26,2019,4,22,2019,3,12,2020,27,352,0,5,1,4,0.8,835
"661","20","43692-B-2-169-20",2019-08-15,"B-2","169","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"662","20","43595-M32-1-86-20",2019-05-10,"M32-1","86","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"663","20","43335-U-3A-478A-20",2018-08-23,"U-3A","478A","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-10-25,1,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-09,1,0,1,1,10,2,"Y","N","Y",2,"PALE",8,23,2018,10,25,2018,7,9,2019,63,320,0,4,0.8,3,0.6,835
"664","20","41703-L-1-9-20",2014-03-05,"L-1","9","Restoration","nails/cable ties","mixed","1",5,"25-50",24.55251,-81.32867,"Lower Keys",1,2014-05-06,0,0,0,0,0,0,"N","N","N",1,"all OK",12,2015-01-14,5,0,0,0,0,0,"N","N","N",4,"All dead",3,5,2014,5,6,2014,1,14,2015,62,315,0,5,1,0,0,835
"665","20","43782-Q-10-1274-20",2019-11-13,"Q-10","1274","Restoration","nails/cable ties","grouped","8",5,"25-50",24.6214,-81.52027,"Lower Keys",1,2019-12-09,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-11-16,0,0,1,1,10,0,"N","N","N",2,"0",11,13,2019,12,9,2019,11,16,2020,26,369,0,5,1,4,0.8,835
"666","20","43271-U-3-474-20",2018-06-20,"U-3","474","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,1,0,0,0,20,10,"N","N","N",2,NA,12,2019-07-09,0,0,2,0,5,0,"N","N","N",1,"0",6,20,2018,7,25,2018,7,9,2019,35,384,0,4,0.8,3,0.6,835
"667","20","43270-T-4-547-20",2018-06-19,"T-4","547","Restoration","nails/cable ties","grouped","5",5,"10-25",24.52282,-81.84532,"Key West",1,2018-08-09,0,5,0,0,0,0,"N","N","N",4,NA,12,2019-07-12,0,0,0,0,0,0,"N","N","N",1,"0",6,19,2018,8,9,2018,7,12,2019,51,388,0,0,0,5,1,835
"668","20","43271-U-3-475-20",2018-06-20,"U-3","475","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,2,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-09,1,0,1,0,2,0,"N","N","N",1,"0",6,20,2018,7,25,2018,7,9,2019,35,384,0,3,0.6,3,0.6,835
"669","20","43481-T-5-679-20",2019-01-16,"T-5","679","Restoration","nails/cable ties","grouped","3",5,"25-50",24.52282,-81.84457,"Key West",1,2019-02-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,0,0,"N","N","N",1,"0",1,16,2019,2,28,2019,1,29,2020,43,378,0,5,1,5,1,835
"670","20","43773-U-7-940-20",2019-11-04,"U-7","940","Restoration","nails/cable ties","grouped","9",5,"25-50",24.53061,-81.4407,"Lower Keys",1,2019-12-09,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-11-16,1,0,0,0,30,0,"N","N","N",2,"Dead Gorgonian wrapped up",11,4,2019,12,9,2019,11,16,2020,35,378,0,5,1,4,0.8,835
"671","20","43523-R-5-686-20",2019-02-27,"R-5","686","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,5,0,"N","N","N",1,"Big/Fused/Base Mortality",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"672","20","43684-R-8-1037-20",2019-08-07,"R-8","1037","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,0,0,"N","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,5,1,5,1,835
"673","20","43549-S-6-798-20",2019-03-25,"S-6","798","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,2,0,0,"N","N","N",1,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,5,1,5,1,835
"674","20","43550-T-6-754-20",2019-03-26,"T-6","754","Restoration","nails/cable ties","grouped","1",5,"25-50",24.52282,-81.84502,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,1,1,0,0,"N","N","N",1,"0",3,26,2019,4,22,2019,3,12,2020,27,352,0,5,1,4,0.8,835
"675","20","43549-S-6-799-20",2019-03-25,"S-6","799","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,1,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,0,0,"N","N","N",1,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,4,0.8,5,1,835
"676","20","43755-X-1-58-20",2019-10-17,"X-1","58","Restoration","nails/cable ties","grouped","6",5,"25-50",24.54123,-81.73116,"Key West",1,2019-11-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-29,0,0,1,0,5,5,"Y","N","Y",2,"Pale",10,17,2019,11,25,2019,9,29,2020,39,348,0,5,1,4,0.8,835
"677","20","43706-S-8-996-20",2019-08-29,"S-8","996","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87573,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-08-04,0,0,0,0,0,0,"N","N","N",1,"0",8,29,2019,9,26,2019,8,4,2020,28,341,0,5,1,5,1,835
"678","20","43692-B-2-162-20",2019-08-15,"B-2","162","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"679","20","43549-S-6-791-20",2019-03-25,"S-6","791","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,10,5,"Y","N","N",2,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,5,1,5,1,835
"680","20","42896-U-2-352-20",2017-06-10,"U-2","352","Restoration","nails/cable ties","grouped","16",5,"10-25",24.52282,-81.45287,"Lower Keys",1,2017-07-12,0,0,0,0,0,0,"N","N","N",1,NA,12,2018-04-11,0,0,5,0,0,0,"N","N","N",4,"0",6,10,2017,7,12,2017,4,11,2018,32,305,1,5,1,0,0,835
"681","20","43748-Q-9-1191-20",2019-10-10,"Q-9","1191","Restoration","nails/cable ties","grouped","10",5,"25-50",24.6214,-81.51711,"Lower Keys",1,2019-11-13,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-08,0,0,0,0,0,0,"N","N","N",1,"0",10,10,2019,11,13,2019,9,8,2020,34,334,0,5,1,5,1,835
"682","20","43523-R-5-685-20",2019-02-27,"R-5","685","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,5,0,"N","N","N",1,"Big/Fused/Base Mortality",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"683","20","43595-M32-1-87-20",2019-05-10,"M32-1","87","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"684","20","43755-X-1-60-20",2019-10-17,"X-1","60","Restoration","nails/cable ties","grouped","6",5,"25-50",24.54123,-81.73116,"Key West",1,2019-11-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-29,0,1,0,0,10,5,"Y","N","Y",2,"Pale",10,17,2019,11,25,2019,9,29,2020,39,348,0,5,1,4,0.8,835
"685","20","43595-M32-1-90-20",2019-05-10,"M32-1","90","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"686","20","43684-R-8-1032-20",2019-08-07,"R-8","1032","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,0,2,"Y","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,5,1,5,1,835
"687","20","43692-B-2-170-20",2019-08-15,"B-2","170","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,1,0,60,10,"Y","N","Y",3,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,4,0.8,835
"688","20","43692-B-2-168-20",2019-08-15,"B-2","168","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"689","20","43335-U-3A-480A-20",2018-08-23,"U-3A","480A","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-10-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-09,0,0,0,0,10,0,"N","N","N",1,"0",8,23,2018,10,25,2018,7,9,2019,63,320,0,5,1,5,1,835
"690","20","43755-X-1-56-20",2019-10-17,"X-1","56","Restoration","nails/cable ties","grouped","6",5,"25-50",24.54123,-81.73116,"Key West",1,2019-11-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-29,0,0,0,0,0,0,"N","N","N",1,"0",10,17,2019,11,25,2019,9,29,2020,39,348,0,5,1,5,1,835
"691","20","43773-U-7-939-20",2019-11-04,"U-7","939","Restoration","nails/cable ties","grouped","9",5,"25-50",24.53061,-81.4407,"Lower Keys",1,2019-12-09,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-11-16,0,0,0,0,0,0,"N","N","N",1,"0",11,4,2019,12,9,2019,11,16,2020,35,378,0,5,1,5,1,835
"692","20","42944-T-3-471-20",2017-07-28,"T-3","471","Restoration","nails/cable ties","grouped","15",5,"10-25",24.52293,-81.84499,"Key West",1,2017-09-29,0,0,0,0,15,0,"N","N","N",2,"WORMS",12,2018-05-17,0,0,0,0,10,0,"N","N","N",1,"0",7,28,2017,9,29,2017,5,17,2018,63,293,1,5,1,5,1,835
"693","20","43755-X-1-51-20",2019-10-17,"X-1","51","Restoration","nails/cable ties","grouped","6",5,"25-50",24.54123,-81.73116,"Key West",1,2019-11-25,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-09-29,0,0,0,1,0,0,"N","N","N",1,"0",10,17,2019,11,25,2019,9,29,2020,39,348,0,5,1,5,1,835
"694","20","43595-M32-1-84-20",2019-05-10,"M32-1","84","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"695","20","43549-S-6-794-20",2019-03-25,"S-6","794","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,0,0,"N","N","N",1,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,5,1,5,1,835
"696","20","43355-T-4A-542A-20",2018-09-12,"T-4A","542A","Restoration","nails/cable ties","grouped","5",5,"10-25",24.52282,-81.84532,"Key West",1,2018-10-24,0,0,0,0,0,0,"N","N","N",1,NA,12,2019-07-12,2,0,0,0,0,0,"N","N","N",1,"0",9,12,2018,10,24,2018,7,12,2019,42,303,0,5,1,3,0.6,835
"697","20","43549-S-6-800-20",2019-03-25,"S-6","800","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,1,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,4,0,0,"N","N","N",2,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,4,0.8,5,1,835
"698","20","42591-T-1-112-20",2016-08-09,"T-1","112","Restoration","nails/cable ties","mixed","12",5,"10-25",24.52293,-81.84433,"Key West",1,2016-09-28,0,0,0,0,0,0,"N","N","N",1,NA,12,2017-05-15,0,0,0,0,0,0,"N","N","N",1,"0",8,9,2016,9,28,2016,5,15,2017,50,279,0,5,1,5,1,835
"699","20","43692-B-2-165-20",2019-08-15,"B-2","165","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,1,0,5,2,"Y","N","Y",2,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,4,0.8,835
"700","20","43271-U-3-480-20",2018-06-20,"U-3","480","Restoration","nails/cable ties","grouped","8",5,"10-25",24.52282,-81.452,"Lower Keys",1,2018-07-25,5,0,0,0,0,0,"N","N","N",4,NA,12,2019-07-09,0,0,5,0,0,0,"N","N","N",4,"NO DATA - PLOTS REPLACED 8/23/18",6,20,2018,7,25,2018,7,9,2019,35,384,0,0,0,0,0,835
"701","20","43684-R-8-1036-20",2019-08-07,"R-8","1036","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,0,0,"N","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,5,1,5,1,835
"702","20","43549-S-6-796-20",2019-03-25,"S-6","796","Restoration","nails/cable ties","grouped","5",5,"25-50",24.52293,-81.87647,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,0,0,"N","N","N",1,"0",3,25,2019,4,22,2019,3,12,2020,28,353,0,5,1,5,1,835
"703","20","43523-R-5-687-20",2019-02-27,"R-5","687","Restoration","nails/cable ties","grouped","4",5,"25-50",24.6214,-81.85652,"Key West",1,2019-03-26,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-01-29,0,0,0,0,0,0,"N","N","N",1,"Big/Fused",2,27,2019,3,26,2019,1,29,2020,27,336,0,5,1,5,1,835
"704","20","43684-R-8-1038-20",2019-08-07,"R-8","1038","Restoration","nails/cable ties","grouped","9",5,"25-50",24.6214,-81.85616,"Key West",1,2019-09-26,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-10,0,0,0,0,0,0,"N","N","N",1,"0",8,7,2019,9,26,2019,7,10,2020,50,338,0,4,0.8,5,1,835
"705","20","43550-T-6-759-20",2019-03-26,"T-6","759","Restoration","nails/cable ties","grouped","1",5,"25-50",24.52282,-81.84502,"Key West",1,2019-04-22,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-03-12,0,0,0,0,0,2,"Y","N","N",1,"0",3,26,2019,4,22,2019,3,12,2020,27,352,0,5,1,5,1,835
"706","20","43595-M32-1-88-20",2019-05-10,"M32-1","88","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
"707","20","43692-B-2-167-20",2019-08-15,"B-2","167","Restoration","nails/cable ties","grouped","2",5,"25-50",24.55262,-81.38171,"Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,5,"Y","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"708","20","43595-M32-1-82-20",2019-05-10,"M32-1","82","Restoration","nails/cable ties","grouped","9",5,"25-50",24.55115,-81.74257,"Key West",1,2019-06-07,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-05-05,0,0,0,0,0,0,"N","N","N",1,"0",5,10,2019,6,7,2019,5,5,2020,28,361,0,5,1,5,1,835
